first_name,last_name,price,above_100
Jonathan,Armstrong,14.57035663,True
Randy,Rodriguez,178.0077151,True
Amber,Payne,124.4776004,True
Patricia,Moore,55.82247702,True
Barbara,Krueger,60.73961436,True
Susan,Colon,191.5557109,True
Ryan,Morgan,296.2379031,True
Chad,Willis,8.733980598,True
Brian,Curtis,154.5553092,True
Stephanie,Jones,257.3034447,True
Jeffrey,Garcia,242.1753175,True
Erik,Walker,167.3473741,True
Steven,Murray,179.8138796,True
Samuel,Simmons,38.36117241,True
Brian,Brown,100.039538,True
Barbara,Brown,223.02702,True
Monica,Oconnor,27.82578051,True
Jacob,Yang,54.06984636,True
Jennifer,Roberts,172.7932745,True
Ashley,Schultz,171.1870001,True
Elizabeth,Swanson,228.4362989,True
Jonathan,Lawrence,36.77728915,True
Linda,Rodriguez,175.736522,True
Molly,Tate,192.7650925,True
Patrick,Mosley,20.68179732,True
Anita,Nelson,98.2563019,True
Susan,Harris,62.12362274,True
John,Conrad,216.3613773,True
Peggy,Johnson,219.2847921,True
Timothy,Allen,199.0109939,True
Susan,Hansen,90.74580755,True
Linda,Woods,226.942016,True
Susan,Herrera,175.4205367,True
Linda,White,211.9963589,True
Andrew,Matthews,287.6104984,True
Mrs.,Lisa,185.5276885,True
Jennifer,Dixon,172.8038862,True
Daniel,James,6.650911434,True
Kyle,Chaney,129.4088432,True
Erin,Kennedy,91.86979408,True
Allison,Jones,50.92956508,True
Jason,Lopez,182.3514574,True
Cameron,Burton,73.50561371,True
Joe,Cook,58.0149289,True
Robert,Miller,268.1107296,True
Olivia,Martin,82.34771286,True
Manuel,Long,94.22695027,True
Richard,Villanueva,75.5044878,True
Taylor,Jones,62.18273963,True
Catherine,Simmons,136.5935694,True
Samantha,Miranda,120.1573107,True
Sarah,Brown,298.4329596,True
Jerry,Clark,243.5619902,True
Briana,Morris,66.29706805,True
Michelle,Schneider,131.8021648,True
Alyssa,Kim,211.2511958,True
Courtney,Williams,232.4465591,True
Rebekah,Gonzalez,193.3837703,True
Cameron,Gay,143.6770259,True
Jose,Martinez,80.93405105,True
Gabrielle,Todd,173.9815833,True
Adrian,Price,133.078861,True
James,Daniels,270.0463735,True
Henry,Huffman,184.9869926,True
Beth,Murphy,24.76246353,True
Kevin,Haynes,115.2254767,True
Darryl,Deleon,204.3763418,True
Jeffrey,Wells,264.9241843,True
John,Hicks,252.8243925,True
Pamela,Stanley,166.4772266,True
Frank,Gardner,247.7336974,True
Eric,Kennedy,59.87939535,True
Michael,Buchanan,84.84694551,True
Brooke,Johnson,169.842186,True
Joseph,Alvarado,43.63467789,True
Dawn,Ross,98.64511088,True
Christina,Hammond,48.76616516,True
Adrian,Richmond,3.975889905,True
Elizabeth,Gardner,74.14070427,True
Melissa,Wood,137.5704052,True
Matthew,Nelson,240.5538866,True
Janet,Gross,6.593436831,True
Michael,Murphy,259.0641083,True
Samuel,Davis,197.0367286,True
James,Garcia,132.019847,True
Carolyn,Glover,288.2201261,True
Jonathan,Singleton,277.8925688,True
Jennifer,Rodriguez,266.9824165,True
Robert,Moore,25.25347246,True
Kelly,Rogers,203.4085501,True
Kelly,Rodriguez,161.6919893,True
Michael,Fisher,3.421642628,True
Lorraine,Shaw,276.2723928,True
Steven,White,37.2849008,True
Joy,Long,216.5459182,True
Brandon,Riggs,8.330686218,True
Raymond,Henderson,212.4604653,True
Kenneth,Wright,84.45131708,True
Katelyn,Sloan,84.36432198,True
Jonathan,Robinson,142.1045999,True
Gina,Morales,154.7266329,True
Rachel,Martinez,100.9771245,True
Nicole,Mcgee,211.9572214,True
Danielle,Hunter,166.4771534,True
Dillon,Baker,229.8802541,True
Steven,Lane,251.3015313,True
Sandra,Cook,129.4083688,True
Heather,Cardenas,68.71986146,True
Kyle,Robinson,40.789742,True
James,Rodriguez,278.5839619,True
John,Robertson,249.6891636,True
Melissa,Smith,9.02944651,True
Sarah,Oneal,89.01612989,True
Austin,Mcdowell,98.91948453,True
Marie,Taylor,126.4095272,True
Teresa,Garrett,201.3569513,True
Kelly,Perez,249.9633227,True
Mary,Odom,94.71141448,True
Stacy,Hansen,38.16867181,True
Sara,Lopez,204.6519742,True
Arthur,Gibson,63.21726831,True
Jennifer,Ortiz,105.0355143,True
Amanda,Davis,200.2859627,True
Tina,Fitzpatrick,129.1938775,True
Andrea,Page,138.8235219,True
Wayne,Reeves,172.4005071,True
James,Sullivan,46.20312463,True
John,Hernandez,193.7106627,True
Tiffany,Barnett,271.7312051,True
Jessica,Watts,58.75572391,True
Miss,Katherine,50.00288911,True
Nathan,Nielsen,23.30866391,True
Patricia,Davis,171.7762592,True
Ricardo,Davies,170.0373779,True
Matthew,Lawson,199.9675868,True
Christopher,Miller,179.2409523,True
Charles,Mendoza,157.2561504,True
Jack,Lin,110.6184773,True
Michelle,Jacobs,147.4623228,True
Amber,Hopkins,289.4506193,True
Christine,Lara,218.3912477,True
Nancy,Garcia,141.3853432,True
Lindsey,Owens,264.6461921,True
Lisa,Brewer,43.02463642,True
Alex,Rhodes,264.2776739,True
Daniel,Bennett,157.037661,True
Susan,Robinson,268.3048564,True
Christopher,Olson,260.0251938,True
Jon,Roach,129.6905747,True
Michael,Robinson,38.28658602,True
Rodney,Arellano,206.033049,True
Alicia,Wong,250.4448737,True
Jesse,Singh,147.5234691,True
Nicole,Smith,64.95829168,True
Dwayne,Snyder,35.8393188,True
Marcus,Rice,96.59177813,True
Ashley,Dixon,87.74147719,True
Erica,Nelson,91.27947021,True
Anna,Valdez,202.480179,True
Marco,Pierce,228.7819172,True
Nicole,Henry,111.771676,True
Melissa,David,125.7463322,True
Patricia,Moreno,153.2979046,True
Kevin,Woodard,47.11087611,True
Adam,Bailey,130.2098795,True
Carrie,Henson,95.32864041,True
Richard,Martin,31.98809588,True
Whitney,Reed,63.47690471,True
Michael,Snyder,259.2479069,True
Dana,Molina,280.0939625,True
Justin,Decker,9.919029461,True
Cristina,Gray,74.33697802,True
Mark,Nguyen,95.40654703,True
Michael,Johnson,283.6151045,True
Nicholas,Clark,229.5348391,True
Todd,Wheeler,239.3270019,True
Linda,Woods,31.94347823,True
Alan,Peterson,113.2646465,True
Christina,Pennington,225.692998,True
Jennifer,Baldwin,2.031104135,True
Jake,Oliver,277.3697463,True
Ms.,Krystal,76.1506024,True
Jacob,Grant,94.85835916,True
Malik,Wright,204.1682559,True
Gabrielle,Johnson,24.81047258,True
Anne,Howard,11.21869422,True
Trevor,Gutierrez,177.2231931,True
Caleb,Morales,120.9912746,True
Jennifer,Hernandez,256.7797683,True
Mark,Montes,247.9216008,True
Matthew,Peck,217.3291894,True
James,Dominguez,69.51063989,True
Jonathan,Mclaughlin,201.9243212,True
Melissa,Vega,56.22834208,True
Renee,Ellis,17.3682627,True
Mark,Schmidt,90.18202643,True
Anthony,Baker,227.8084055,True
Amanda,Perkins,110.2957815,True
Lisa,Garcia,198.8718148,True
Jennifer,Sullivan,183.4574709,True
Jeremy,Wright,106.8642447,True
Tracy,Frazier,221.6818866,True
Kathryn,Cardenas,258.4750606,True
Robert,Wheeler,1.700381981,True
John,Gonzalez,234.4591462,True
Thomas,Gordon,257.3822364,True
Jacob,Mcintyre,278.0845555,True
Charles,Melendez,114.1374846,True
Angel,Johnson,201.3127312,True
Derek,Stevens,139.1529653,True
Cindy,Odonnell,160.0653283,True
Mary,Holmes,186.3710791,True
Amanda,Monroe,136.3771883,True
Sara,Sanchez,195.6457444,True
Dennis,Williams,171.7005786,True
Emily,Mitchell,245.1188545,True
Lauren,Rodriguez,17.23575522,True
Jeffrey,Santiago,248.6511491,True
Tony,Norton,112.864939,True
Jacqueline,Choi,288.6336862,True
Andrew,Mclaughlin,125.0753337,True
Larry,Livingston,72.61768508,True
Caitlin,Ryan,80.29029468,True
Mr.,Bryan,63.31039892,True
Crystal,Harris,77.70547448,True
Joseph,Marshall,110.6594139,True
Brendan,Smith,141.4045867,True
Amy,Wilson,42.65139722,True
David,Clark,136.872087,True
Terri,Pace,63.46936241,True
Erika,Joseph,82.40041758,True
Jessica,Brown,257.2743321,True
Chase,Young,88.5400009,True
Mitchell,Cook,291.7468644,True
Paul,Allen,222.1874266,True
Adam,Morales,149.3887865,True
Jeffrey,Hernandez,206.8754986,True
Melinda,Hamilton,250.6964665,True
Michael,Miller,292.6990533,True
Randall,Scott,287.9552955,True
Pamela,Allison,180.831631,True
Cynthia,Harrington,114.7089769,True
Heidi,Brown,280.4100163,True
Kathryn,Graham,294.7475785,True
Samantha,Strickland,58.9597613,True
Kimberly,Gilbert,42.94513178,True
Laura,King,203.5720488,True
Janet,Perez,183.7464281,True
George,Hunt,67.29373426,True
Randy,Taylor,281.5782073,True
Theresa,Newman,147.3312091,True
Mark,Hensley,221.2826742,True
Elizabeth,Woodard,9.215002796,True
Amanda,Snow,59.85221516,True
Colton,Porter,70.77229473,True
Barbara,Aguilar,151.2722054,True
Michael,Brady,280.4915031,True
Paul,Romero,275.2903899,True
Donna,Little,232.4269005,True
Kathleen,Ramirez,169.133593,True
Caitlin,Espinoza,70.53534625,True
Michael,Mccarthy,128.3417722,True
Janet,Choi,283.9560213,True
Michael,Moore,5.190391677,True
Brian,Little,119.2532866,True
Mr.,Robert,5.109436915,True
Miranda,Phillips,112.1004998,True
Jonathan,Garrison,11.8484245,True
Anthony,Guerrero,112.1278659,True
Kenneth,Bryant,25.11955555,True
Amy,Brown,211.7607566,True
Robert,Morris,132.8386977,True
Carrie,Lyons,68.2899001,True
Laura,Graves,129.9263429,True
Jaime,Lucas,281.9150429,True
Jordan,Pearson,133.0667785,True
Nicholas,Martinez,92.89085466,True
Mary,Padilla,80.10421826,True
Scott,Chapman,35.50265642,True
Pamela,Bridges,144.6295474,True
Wanda,Collins,268.2015723,True
Mark,Bender,284.7878652,True
Amanda,Norris,238.5092156,True
Abigail,Brown,214.7430832,True
Brian,Pham,181.4925279,True
Jamie,Young,103.566035,True
Brian,Peterson,38.04520837,True
Lisa,Warren,161.4920905,True
Lacey,Rosales,7.213924384,True
Timothy,Nguyen,125.5987741,True
Daniel,Harper,183.3412059,True
Barbara,Smith,175.7266223,True
Holly,Brown,262.0761771,True
Wesley,Cunningham,203.7064879,True
Rachel,Mason,61.41199682,True
Alicia,Case,83.21400551,True
Thomas,Wright,121.0262287,True
Antonio,Dominguez,153.6843015,True
Kelsey,Collins,82.84050842,True
Michael,Hodges,160.7558101,True
Elizabeth,Gutierrez,296.8770977,True
Scott,Brown,179.0765284,True
Melvin,Wiley,197.5206227,True
Stephanie,Haas,103.9471064,True
Lisa,Medina,98.31428815,True
Susan,Lane,157.5607819,True
William,Tran,211.4631118,True
Tony,Morris,262.4684145,True
Randy,Carlson,2.022629676,True
Savannah,Holland,18.73685121,True
Crystal,Vega,195.4269138,True
Erika,Espinoza,146.8767254,True
Deborah,Jones,33.06002021,True
Kirsten,Williams,45.11195371,True
Charles,Patel,83.30399432,True
Mitchell,Pierce,15.77614742,True
Misty,Ramirez,258.9911258,True
Angela,West,172.2623241,True
Mark,Bowman,1.222785626,True
Christina,Orr,54.85043104,True
Brian,Bridges,161.8777561,True
Mike,Hale,251.5286632,True
Amanda,Allen,298.0263097,True
Robert,Hernandez,65.88481939,True
Brandon,Bernard,298.8441098,True
Dan,Young,145.2878658,True
Jonathan,Nguyen,216.1059458,True
Mary,Sandoval,265.508941,True
Bryan,Clark,212.5499029,True
Tina,Weaver,179.3223831,True
Joseph,Huynh,12.12787062,True
Kelly,Meyer,38.73669424,True
Mary,Clark,286.9976999,True
Sherry,Lyons,170.6008497,True
Jonathan,Adams,289.7895229,True
Jeremy,Henderson,6.508134318,True
Edward,King,24.06968535,True
Jennifer,Butler,162.2446536,True
Michael,Taylor,206.1722608,True
James,House,131.6344164,True
Pamela,Kelley,27.22925751,True
Kevin,Peters,205.6874435,True
Carolyn,Sanchez,113.8708478,True
Jacqueline,Johnson,185.9381153,True
Aaron,Gardner,190.9208537,True
Randall,Kemp,145.9191083,True
Kristen,Flores,101.0430239,True
Robert,Wilson,120.2049171,True
John,Taylor,133.5252112,True
Misty,Mckinney,200.3672862,True
Craig,Smith,34.83743898,True
Brianna,Long,83.56975561,True
Ms.,Hailey,189.0879891,True
Elizabeth,Cantrell,57.65410519,True
Jennifer,Ortiz,190.9098505,True
Benjamin,Conway,209.0547279,True
Dr.,Charles,186.9338147,True
Noah,Mccarty,284.5797617,True
James,Casey,291.8168626,True
Hector,Stanton,208.8244196,True
Dustin,Watkins,145.7490845,True
Chloe,Pham,89.83293965,True
Jordan,White,94.44268301,True
Melissa,Reese,50.17771223,True
Mr.,Gary,91.21897341,True
Michele,West,8.534199297,True
Jennifer,Baker,37.99363448,True
Andre,Brown,183.2054624,True
Joseph,Murphy,50.09158495,True
Andrew,Stewart,56.67172554,True
Brenda,Jones,107.3488526,True
Cole,Harris,185.0349065,True
Kimberly,Levy,262.9549238,True
Jerry,Shannon,209.4428949,True
Blake,Brown,207.5978717,True
Brianna,Ford,219.9278374,True
Bryan,Santiago,195.6040529,True
Michelle,Walker,139.5794685,True
David,Lewis,185.4726548,True
Molly,Henry,42.40494173,True
Michaela,Sanchez,151.7861439,True
Samantha,Ramirez,269.3879781,True
Matthew,Kramer,32.67900048,True
Stephanie,Marquez,12.14656879,True
Maria,Short,6.141360759,True
Sandra,Hawkins,267.8412836,True
James,Copeland,15.22065754,True
Roberto,Chapman,107.9337756,True
Douglas,Murphy,126.2682507,True
Lori,Chavez,178.6975286,True
Cynthia,Weaver,140.0161562,True
Christopher,Charles,133.07715,True
Joshua,Thompson,184.7628082,True
Michael,Bowers,280.4635333,True
Kimberly,Torres,260.5560398,True
Scott,Webb,18.12656066,True
Karen,Luna,155.3202047,True
Shane,Bradley,267.4266226,True
Shelly,Long,195.7516104,True
Russell,Medina,216.8342194,True
Anne,Baker,107.1643123,True
Christopher,Jones,221.7502609,True
Kelly,Espinoza,252.8804037,True
Rachel,Martinez,233.7644357,True
Elizabeth,Bailey,256.095687,True
Lori,Reese,192.3558831,True
James,Cruz,82.80534614,True
Kelly,Levy,229.3728309,True
Austin,Roth,110.7953378,True
Timothy,Edwards,81.6727851,True
Michael,Knight,277.5810249,True
Nicolas,Ray,273.9739682,True
Tracy,Butler,103.6948818,True
Brian,Novak,133.57882,True
Thomas,Burton,177.8040248,True
Mario,Humphrey,297.0996264,True
Kelly,Mcdonald,93.87930236,True
Melinda,Smith,30.95738552,True
Emily,Sanchez,128.015082,True
Dana,Vega,217.6112757,True
Jessica,Cortez,207.0110084,True
Kelly,Olson,90.15307177,True
Timothy,Gallegos,34.24451135,True
Jonathan,Cummings,283.0731791,True
Steven,Johnson,143.4947803,True
Christopher,Sullivan,246.8469546,True
Kimberly,Garcia,237.286909,True
Michael,Nguyen,61.21337178,True
Kevin,Foster,144.6443317,True
Jennifer,Preston,10.5968548,True
Mary,Chapman,22.75658157,True
Marc,Collins,277.8276122,True
Amber,Sims,35.10336774,True
Shawn,Kennedy,234.3444413,True
Christine,Farmer,149.5214161,True
Pam,Martinez,31.56743239,True
Lisa,Thompson,286.893067,True
John,Bennett,87.68981426,True
Ronald,Dixon,188.6288002,True
Paul,Peterson,294.4931849,True
Carrie,Jones,0.752018957,True
Tiffany,Carrillo,141.1619398,True
Katie,Hanna,44.05564643,True
Seth,Villanueva,58.94782805,True
Donna,Lewis,136.0621187,True
Tina,Hunter,191.8180665,True
Sheri,Beck,177.5338015,True
Kristen,Hall,118.2532241,True
Douglas,Morgan,104.6578216,True
Zachary,Miller,219.6221064,True
Teresa,Collins,125.3142956,True
Devon,Roberts,257.064997,True
Amy,Gray,87.68906218,True
Tracy,Wagner,80.41036549,True
Eric,West,220.8165738,True
Denise,Harper,239.3630261,True
Brianna,Richards,145.7938648,True
Shirley,Garcia,105.5258162,True
James,Byrd,233.9193305,True
Krista,Mata,41.27185978,True
Vernon,Gomez,198.3759641,True
John,Gilbert,29.86956496,True
Alicia,Medina,157.7823176,True
Vanessa,Campbell,48.40733246,True
Pamela,Berg,200.2579865,True
Michael,Reilly,40.37878652,True
Thomas,Austin,206.5552678,True
Alejandra,Martinez,299.595508,True
Lindsey,Powers,144.7441559,True
Jacqueline,Sawyer,279.9313523,True
Nancy,Wilkins,94.51742417,True
Shane,White,219.8801439,True
Daniel,Rivas,130.1252196,True
Andrew,Medina,223.1724054,True
Donald,Carson,176.6268408,True
Jason,Hamilton,223.8073421,True
Mark,Perez,32.23346517,True
Christina,Mann,49.62966498,True
Matthew,Miller,215.4342234,True
Nicholas,Mccarthy,53.4257119,True
John,Barnett,105.2054949,True
Paige,Hudson,46.07679429,True
Dr.,Edward,248.2859166,True
Gina,Higgins,41.63209155,True
Linda,Ellis,239.1806734,True
Daniel,Wade,8.806478022,True
Jessica,Weiss,2.388986621,True
Erik,Aguilar,148.0744135,True
Mr.,Gregg,161.510241,True
Bradley,Compton,109.1835791,True
Timothy,Sanders,99.61045296,True
Steve,Mccall,256.1030698,True
Thomas,Hull,47.49049225,True
Carla,Cunningham,25.42770724,True
Rachel,Sullivan,36.8070627,True
Latoya,Little,57.42486685,True
Sarah,Harvey,158.7092651,True
Kayla,Wright,83.15242904,True
Andrew,Tanner,220.528662,True
Aaron,Hansen,258.8640526,True
Hunter,Atkinson,209.4582127,True
Richard,Williams,186.8067228,True
Frank,Martinez,200.2154219,True
Timothy,Burns,41.18516716,True
Melissa,Ortiz,279.0138003,True
Henry,White,199.247785,True
Amanda,Mccoy,114.3557682,True
Pamela,Cox,262.0437378,True
Linda,Ray,250.7989091,True
Brooke,Hernandez,52.93529633,True
Lisa,Livingston,142.7259156,True
Eugene,Mason,222.9114605,True
Stephen,Reid,34.1693553,True
Kevin,Landry,193.6091568,True
Jamie,Porter,258.2181927,True
Daniel,Cunningham,179.3703441,True
Victor,Marsh,219.9757791,True
Mr.,Ryan,71.20559309,True
Brittany,Bradley,246.9395419,True
Amy,Wallace,98.62126666,True
Alex,Smith,196.5458057,True
Timothy,King,28.0414159,True
Charles,Jennings,79.81066083,True
Jessica,Vargas,21.42151951,True
Jacqueline,Briggs,18.13293516,True
Laurie,Gonzales,195.1759565,True
Olivia,Clark,107.634949,True
Donald,Molina,12.89769275,True
Ricky,Allen,257.9762038,True
Catherine,Rodriguez,185.2494938,True
Mr.,Daniel,59.36058847,True
David,Shepherd,146.5042,True
Jonathan,Hansen,65.38248265,True
Benjamin,Griffin,262.1081442,True
Tracey,Hess,102.8565045,True
Victoria,Walker,283.1492381,True
Cathy,Carney,266.4430678,True
John,Gibbs,218.5275094,True
Angela,Torres,198.8912726,True
Harold,Glover,164.159322,True
Dawn,Myers,126.863237,True
Ashley,Spencer,199.2922136,True
Mary,Walters,134.0861345,True
Christina,Davenport,140.0786431,True
Brian,Johnson,106.2343157,True
Crystal,Contreras,209.8939181,True
Tanya,Turner,232.3607759,True
Katelyn,Durham,34.86538887,True
Nathaniel,Wilson,233.2345956,True
Joseph,Long,76.06925903,True
Mallory,Hall,293.5445425,True
Bianca,Chavez,244.5409595,True
Victoria,Strickland,226.78696,True
Scott,Jackson,44.25908098,True
Patrick,Smith,186.583267,True
Samuel,West,239.8842255,True
Dr.,Brian,225.969486,True
Haley,Baldwin,168.1890685,True
Joanna,Fernandez,40.50912655,True
Jeffrey,Berg,36.85605931,True
Alexander,Wilson,255.1450177,True
David,Fuller,263.545785,True
Laura,Kramer,178.2939999,True
Melinda,Lambert,113.6953609,True
April,Cole,157.7590664,True
Jill,Thornton,167.4681547,True
Holly,Riley,204.6273975,True
Beth,Kim,11.01260527,True
Kelly,Thomas,251.9575295,True
Teresa,James,119.0598333,True
Jasmine,Johnson,168.5359222,True
Brian,Wood,249.0831484,True
Deborah,Estes,181.1243035,True
Jeremy,Knight,267.9077519,True
Abigail,Mccoy,71.79365804,True
Chad,Sellers,114.2708631,True
James,Terry,280.1620198,True
Rachael,Watson,46.35207578,True
Jeffrey,Poole,61.756794,True
Matthew,Salazar,99.92305376,True
Christopher,Small,94.26105369,True
Noah,Smith,239.6347397,True
Steven,Mack,39.00781023,True
Casey,Castillo,272.1400411,True
Rachel,Poole,283.7765656,True
Karen,Sutton,140.5502933,True
John,Martinez,289.2606726,True
Michele,Harrington,3.997445113,True
Cheyenne,Brown,253.1142817,True
David,Turner,121.417536,True
Brian,Carter,78.81410568,True
Sheena,Ward,292.817983,True
Anthony,Carson,218.7734947,True
Janet,Zavala,17.08133565,True
Cynthia,Smith,8.747993771,True
Carla,Cannon,288.1884269,True
Lacey,Lopez,278.1729299,True
Amy,Copeland,269.0103495,True
Kristin,Jacobs,11.69491035,True
Antonio,Ferguson,297.3314003,True
Isabella,Bush,264.98467,True
James,Davidson,264.8193048,True
Holly,Mendoza,54.4460707,True
Jordan,Lopez,66.64716665,True
Antonio,Ryan,95.58598206,True
Raymond,Ware,232.505199,True
Alexander,Stafford,201.5142442,True
Kevin,Clayton,73.98622457,True
Kristen,Rice,160.9482014,True
Joseph,Moore,123.3370869,True
Bryan,Riley,103.9286567,True
Diana,Flores,143.1372157,True
Kathryn,Lawrence,78.31057308,True
Deanna,Smith,249.6006637,True
Nancy,Miller,3.869209803,True
David,Horton,34.62084961,True
Zachary,Esparza,71.18403611,True
Victoria,Moreno,255.7125246,True
Douglas,Skinner,275.562885,True
Timothy,Spencer,115.2203169,True
Daniel,Oconnor,210.4807879,True
Ryan,Fitzgerald,158.7712643,True
Natalie,Martinez,136.0759177,True
Joyce,Hayes,9.323647262,True
Amber,Morris,89.45784699,True
Tiffany,Jackson,33.51449337,True
Tiffany,Vasquez,253.20256,True
John,Douglas,166.2967286,True
William,Reed,215.3055149,True
Nicole,James,141.1921941,True
Mrs.,Danielle,141.0542037,True
Sarah,Miller,22.37833918,True
John,Morrison,252.1654315,True
Sarah,Coleman,137.2229765,True
Daniel,Smith,49.99955025,True
Kurt,Butler,93.24935853,True
Cody,Becker,248.4317247,True
Miss,Molly,210.3994579,True
Craig,Bailey,102.1427287,True
Derrick,Campbell,159.4048126,True
Jennifer,Ibarra,169.3222197,True
Timothy,Black,160.4213892,True
Shawn,Blanchard,159.5561394,True
Brian,Johnson,95.74294191,True
Patricia,Gray,122.9008236,True
James,White,124.1837338,True
William,Smith,115.4835008,True
Mrs.,Hannah,206.3793778,True
Philip,Mills,149.7690573,True
Emily,Berry,194.8537868,True
Casey,Coffey,173.0530825,True
Regina,Johnson,1.366200222,True
Steven,Waters,159.0953606,True
Joshua,Gonzalez,193.4520864,True
Kimberly,Green,240.8174556,True
Thomas,Nelson,188.2214297,True
Robert,Rivera,252.7137124,True
Miss,Michelle,219.5320111,True
Linda,Barajas,126.6695321,True
Amber,Jensen,87.74180917,True
John,Owens,240.6708452,True
Elizabeth,Benitez,22.97631526,True
Sarah,Smith,54.02302876,True
Jonathan,Hernandez,113.6405881,True
Benjamin,Stevens,241.9631335,True
Isaac,Roth,64.00283561,True
Lauren,Smith,191.044241,True
Nicole,Duffy,169.9221056,True
Emily,Vega,102.1788734,True
Jesse,Stone,99.13220181,True
Nancy,Lucas,277.221375,True
Thomas,Horne,285.5453065,True
Jo,Humphrey,280.7676032,True
Nicholas,Marquez,247.2806899,True
Cathy,Todd,23.32822158,True
Vicki,Harmon,155.3649927,True
Brent,Lloyd,74.12808307,True
Jonathan,Hill,64.18574136,True
Timothy,Kelly,106.2473392,True
Donna,Martinez,26.68721252,True
Tammy,Miles,134.7480083,True
Stephen,Fields,270.2637016,True
Paige,Kemp,132.6889381,True
Hannah,Myers,97.02475645,True
Tanya,Garcia,65.80094229,True
Elizabeth,Moody,224.6917837,True
Christina,Murray,178.7962602,True
Emma,Berry,265.2866914,True
Rebecca,Santos,40.21365447,True
Tammy,Williams,113.8258857,True
Lauren,Zimmerman,24.09907887,True
Amy,Reed,291.715691,True
Peter,Holland,39.10990181,True
Stephen,Martinez,5.998153471,True
Evan,Martinez,71.83961188,True
Stephanie,Smith,184.314629,True
Robert,Schultz,79.44358021,True
Steven,Price,249.5073848,True
William,Park,150.5623351,True
Cole,Butler,257.9254795,True
Jessica,Prince,199.1027248,True
Brian,Smith,269.7331691,True
Mark,Ortiz,64.53490182,True
Shane,Garcia,232.922679,True
Tammy,Lowe,163.4958412,True
Bonnie,Parsons,120.8240102,True
Christopher,Gross,190.4850752,True
Jason,Hawkins,281.2010935,True
Diane,Lee,190.3914018,True
Jeffrey,Rodriguez,171.7063904,True
Destiny,Thompson,69.95080058,True
Carol,Johnston,20.22996482,True
Catherine,Cline,196.0019512,True
Joseph,Bond,213.4508658,True
Whitney,Russell,93.70821741,True
Joseph,Brown,177.5369542,True
Andrea,Cherry,218.9439696,True
Ronnie,James,11.30319991,True
Jesse,Wagner,105.0391223,True
Jennifer,Johnson,25.24601464,True
Christina,Miller,23.52475039,True
Amy,Collins,216.3060305,True
Nathaniel,Curtis,180.009785,True
Joann,Patel,226.8922119,True
Daniel,Gonzalez,296.9639688,True
Donna,Harris,112.1535852,True
Patricia,Gomez,61.97861251,True
Christopher,Douglas,108.5670438,True
Thomas,Glover,192.6749797,True
Ryan,Fischer,176.8811448,True
Briana,Turner,77.99745823,True
Patrick,Williams,205.5282628,True
Kathryn,Morris,258.3381969,True
Jonathan,Henry,216.6217318,True
Jonathan,Navarro,207.5050139,True
Steven,Ryan,98.03488481,True
Matthew,Rodriguez,194.1558586,True
Laurie,Stewart,243.6585038,True
Joseph,Ramirez,208.5389863,True
Eric,Harris,215.3027448,True
Amy,Townsend,89.62083691,True
Jeffrey,Gutierrez,91.68831326,True
Kenneth,Zimmerman,227.6497143,True
Jonathan,Guerrero,20.03177994,True
James,Thomas,81.77643056,True
James,Bradshaw,233.6904132,True
Edgar,Moreno,279.0886499,True
Margaret,Roberts,119.9029449,True
Mary,Gonzales,5.041468474,True
Deborah,Ortiz,251.1195948,True
Jesse,Thomas,23.19440916,True
Taylor,Torres,114.306217,True
Jennifer,Sampson,134.9550998,True
Jennifer,Shaffer,139.3268183,True
Melanie,Griffith,97.98733229,True
Michelle,May,151.0133675,True
Lori,Morales,15.93710006,True
Alexandra,Shelton,205.1698084,True
Carl,Gonzalez,161.5347512,True
Maria,Miller,241.2911729,True
Chad,Kelly,273.3206706,True
Eileen,Davis,55.99921219,True
Jacob,White,176.3832715,True
Tony,Howard,56.29751552,True
Randy,Franklin,10.70092932,True
Taylor,Davidson,164.2349526,True
Nicole,Rivas,283.3434254,True
Daniel,Martinez,82.42854517,True
Theresa,Potter,63.49315896,True
William,Kerr,193.1528858,True
Erin,Anderson,145.1617851,True
Carlos,Sawyer,91.16472066,True
Steven,Reyes,90.51351057,True
Robert,Johnson,151.34255,True
John,Kelley,264.1445291,True
Melissa,Franklin,154.5602915,True
Travis,Davis,288.2220857,True
Adam,Bailey,42.6613963,True
Crystal,Peterson,171.6499461,True
David,Anderson,131.2363431,True
David,Allen,100.869253,True
Jose,Mitchell,219.3702027,True
Harry,Miller,258.864091,True
Jay,Smith,174.5402259,True
David,Spence,39.44159283,True
Alicia,Young,49.05124089,True
Gregory,Cooper,84.87613039,True
Michelle,Brown,299.6697558,True
Melissa,Johnson,54.77661634,True
Robert,Hunter,233.2112326,True
Ellen,Montes,114.6587627,True
Madeline,Terry,143.0680216,True
Gregory,Mclean,100.1416644,True
Rebekah,Fischer,35.84139135,True
Wendy,Sexton,104.2529105,True
Angela,Spencer,130.0368995,True
Brent,Richards,287.8512449,True
Christina,Price,220.4715324,True
Christopher,Kim,268.0940814,True
Kristie,White,3.731188383,True
Eric,Anderson,151.1694298,True
Patrick,Moran,202.9421153,True
Kimberly,Dillon,148.7636914,True
Michael,Morris,186.2739438,True
Stephanie,Garcia,135.3374805,True
Amber,Randall,161.7867294,True
Matthew,Morris,177.4675144,True
Brandon,Henry,189.2640002,True
Elizabeth,Jones,1.721334549,True
Manuel,Reyes,56.11399451,True
